
03/06 14:24:22.288: [app] INFO: SIGTERM received (../src/main.c:53)
03/06 14:24:22.288: [app] INFO: Open5GS daemon terminating... (../src/main.c:226)
03/06 14:24:22.288: [sbi] INFO: [dfbe89ce-bbe5-41ed-9053-6b1a5cde1e57] NF de-registered (../lib/sbi/nf-sm.c:240)
03/06 14:24:22.290: [smf] INFO: PFCP de-associated [127.0.0.7]:8805 (../src/smf/pfcp-sm.c:181)
03/06 14:24:22.519: [smf] INFO: Removed Session: UE IMSI:[imsi-510090123456780] DNN:[internet:1] IPv4:[10.45.0.2] IPv6:[] (../src/smf/context.c:1707)
03/06 14:24:22.519: [smf] INFO: [Removed] Number of SMF-Sessions is now 0 (../src/smf/context.c:3093)
03/06 14:24:22.519: [smf] INFO: [Removed] Number of SMF-UEs is now 0 (../src/smf/context.c:1068)
03/06 14:24:22.520: [app] INFO: SMF terminate...done (../src/smf/app.c:39)
Open5GS daemon v2.5.8

03/06 14:24:22.895: [app] INFO: Configuration: '/etc/open5gs/smf.yaml' (../lib/app/ogs-init.c:126)
03/06 14:24:22.895: [app] INFO: File Logging: '/var/log/open5gs/smf.log' (../lib/app/ogs-init.c:129)
03/06 14:24:23.069: [gtp] INFO: gtp_server() [127.0.0.4]:2123 (../lib/gtp/path.c:30)
03/06 14:24:23.069: [gtp] INFO: gtp_server() [::1]:2123 (../lib/gtp/path.c:30)
03/06 14:24:23.069: [gtp] INFO: gtp_server() [127.0.0.4]:2152 (../lib/gtp/path.c:30)
03/06 14:24:23.069: [gtp] INFO: gtp_server() [::1]:2152 (../lib/gtp/path.c:30)
03/06 14:24:23.069: [pfcp] INFO: pfcp_server() [127.0.0.4]:8805 (../lib/pfcp/path.c:30)
03/06 14:24:23.069: [pfcp] INFO: pfcp_server() [::1]:8805 (../lib/pfcp/path.c:30)
03/06 14:24:23.069: [pfcp] INFO: ogs_pfcp_connect() [127.0.0.7]:8805 (../lib/pfcp/path.c:61)
03/06 14:24:23.069: [sbi] INFO: NF Service [nsmf-pdusession] (../lib/sbi/context.c:1408)
03/06 14:24:23.070: [sbi] INFO: nghttp2_server() [127.0.0.4]:7777 (../lib/sbi/nghttp2-server.c:150)
03/06 14:24:23.070: [app] INFO: SMF initialize...done (../src/smf/app.c:31)
03/06 14:24:23.070: [smf] INFO: PFCP associated [127.0.0.7]:8805 (../src/smf/pfcp-sm.c:174)
03/06 14:24:23.071: [sbi] INFO: [eaca07ee-bbef-41ed-ba88-958013646d9b] NF registered [Heartbeat:10s] (../lib/sbi/nf-sm.c:214)
03/06 14:24:23.072: [diam] INFO: CONNECTED TO 'pcrf.localdomain' (SCTP,soc#24): (../lib/diameter/common/logger.c:108)
03/06 14:24:23.538: [diam] INFO: CONNECTED TO 'pcrf.localdomain' (SCTP,soc#9): (../lib/diameter/common/logger.c:108)
03/06 14:24:33.081: [sbi] WARNING: [eaca07ee-bbef-41ed-ba88-958013646d9b] HTTP response error [404] (../lib/sbi/nf-sm.c:274)
03/06 14:24:33.081: [sbi] INFO: [eaca07ee-bbef-41ed-ba88-958013646d9b] NF de-registered (../lib/sbi/nf-sm.c:240)
03/06 14:24:35.083: [sbi] WARNING: [eaca07ee-bbef-41ed-ba88-958013646d9b] Retry to registration with NRF (../lib/sbi/nf-sm.c:402)
03/06 14:24:35.085: [sbi] INFO: [eaca07ee-bbef-41ed-ba88-958013646d9b] NF registered [Heartbeat:10s] (../lib/sbi/nf-sm.c:214)
03/06 14:24:44.678: [smf] INFO: [Added] Number of SMF-UEs is now 1 (../src/smf/context.c:1009)
03/06 14:24:44.686: [smf] INFO: [Added] Number of SMF-Sessions is now 1 (../src/smf/context.c:3086)
03/06 14:24:44.693: [smf] INFO: UE SUPI[imsi-510090123456780] DNN[internet] IPv4[10.45.0.2] IPv6[] (../src/smf/npcf-handler.c:495)
03/06 14:24:44.740: [gtp] INFO: gtp_connect() [127.0.0.7]:2152 (../lib/gtp/path.c:60)
