time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
24975;0;368500;7;80;0.0;-0.000000056;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;71;9.5;17;22;28;23;22
25974;0;368500;7;80;0.0;0.000000058;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;71;9.3;17;17;26;20;24
26973;0;368500;7;80;0.0;0.00000011;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;71;9.0;17;18;26;19;19
27972;0;368500;7;80;0.0;-0.00000022;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;71;9.2;17;17;24;19;19
28971;0;368500;7;80;0.0;0.00000013;n/a;n/a;n/a;0.0;167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;71;9.3;17;17;23;19;17
29970;0;368500;7;80;0.0;0.000000035;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;71;9.0;17;17;21;19;18
30969;0;368500;7;80;0.0;0.000000013;n/a;n/a;n/a;0.0;166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;71;9.0;17;18;25;20;24
31968;0;368500;7;80;0.0;-0.000000096;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;71;9.2;17;17;21;19;19
32967;0;368500;7;80;0.0;-0.00000022;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;71;8.8;17;17;21;19;18
33966;0;368500;7;80;0.0;0.00000014;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;73;10;17;32;33;38;30
34965;0;368500;7;80;0.0;0.000000090;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.5;17;20;27;22;23
35964;0;368500;7;80;0.0;-0.000000095;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;18;30;18;16
36963;0;368500;7;80;0.0;0.00000015;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;16;25;19;15
37962;0;368500;7;80;0.0;-0.00000015;n/a;n/a;n/a;0.0;168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;18;25;21;17
38961;0;368500;7;80;0.0;-0.000000020;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.3;17;18;25;21;21
39960;0;368500;7;80;0.0;0.00000012;n/a;n/a;n/a;0.0;168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.5;17;21;26;21;18
40959;0;368500;7;80;0.0;-0.000000050;n/a;n/a;n/a;0.0;168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;21;22;19;17
41958;0;368500;7;80;0.0;0.000000045;n/a;n/a;n/a;0.0;167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.2;17;19;26;21;18
42957;0;368500;7;80;0.0;0.000000093;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;73;9.8;17;31;34;30;34
43956;0;368500;7;80;0.0;-0.00000024;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;73;9.2;17;23;37;23;56
44955;0;368500;7;80;0.0;-0.000000049;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.8;17;27;31;28;29
